"tagname","longitude","latitude","DateTime","Count"
"A69-9007-6145",-80.80634,28.64989,2022-03-10,23
"A69-9007-6145",-80.80634,28.64989,2022-03-11,2
"A69-9007-6145",-80.79027,28.62344,2022-03-09,10
"A69-9007-6145",-80.78791,28.62577,2022-03-09,5
"A69-9007-6145",-80.78707,28.62756,2022-03-09,2
