"tagname","longitude","latitude","DateTime","Count"
"A69-9007-6146",-80.80634,28.64989,2022-03-19,2
"A69-9007-6146",-80.79027,28.62344,2022-03-09,14
"A69-9007-6146",-80.78791,28.62577,2022-03-09,10
"A69-9007-6146",-80.78707,28.62756,2022-03-09,2
"A69-9007-6146",-80.78626,28.6223,2022-03-09,2
